Sample_num,site,date,Month,Season,SeasonA,Year,Jul_date,Temp.ysi,Sal.ysi,TL,SL,body_wwt,sex,liver_wwt,stom_full_code,stomach_per_full,HSIwet,HSI_wet,lipid_num,liverFA,muscleFA,Harp,Gammarid,Poly,calanoid,crab,Caprellidae,Isopod,gastropod,Corphiidae,Shrimp,cumacea,Euphasid,Mysid,OTHER,Harp4,Gammarid4,Poly4,calanoid4,crab4,Caprellidae4,Isopod4,gastropod4,Corphiidae4,Shrimp4,cumacea4
174,EG West,9/25/2018,Sept,Winter,Aug-Dec,2018,268,11,32,79,73,3.9691,I,0.0078,5,5.3,0.002383208,0.00207939,175L,0.825,99.175,0.113378685,0,56.57596372,0,0,22.78911565,0,0,0,20.52154195,0,0,0,0,0.5803,0,2.7426,0,0,2.1849,0,0,0,2.1284,0
176,EG West,9/25/2018,Sept,Winter,Aug-Dec,2018,268,11,32,62,57,1.3756,I,0.0024,4,3.7,0.002080805,0.001815019,177L,0.396,99.604,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,0,0,0,0,0,0,0,0
177,EG West,9/25/2018,Sept,Winter,Aug-Dec,2018,268,11,32,106,99,11.6376,M,0.0527,7,9.57,0.005479481,0.00503266,178L,8.474,91.526,0,1.432710882,98.56728912,0,0,0,0,0,0,0,0,0,0,0,0,1.0941,3.1509,0,0,0,0,0,0,0,0
178,EG West,9/25/2018,Sept,Winter,Aug-Dec,2018,268,11,32,92,85,7.6345,M,0.0143,6,6.55,0.002238853,0.002008399,179L,0.878,99.122,0,8.616692427,90.18547141,0,0,0,0,0,0,0,0,0,0,1.197836167,0,1.7133,3.0817,0,0,0,0,0,0,0,0
179,EG West,9/25/2018,Sept,Winter,Aug-Dec,2018,268,11,32,93,87,7.6717,M,0.0481,7,8.51,0.008016934,0.006900608,180L,6.892,93.108,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,0,0,0,0,0,0,0,0
180,EG West,9/25/2018,Sept,Winter,Aug-Dec,2018,268,11,32,98,91,7.9866,M,0.0345,6,6.12,0.005129196,0.004622496,181L,3.781,96.219,0,29.179911,0,0,0,13.15956771,48.50603942,0,0,9.154481882,0,0,0,0,0,2.3242,0,0,0,1.9046,2.6391,0,0,1.7394,0
207,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,85,78,4.4735,I,0.0293,6,4.35,NA,0.006894442,322L,2.805,97.195,0,0,53.93103448,0,0,46.06896552,0,0,0,0,0,0,0,0,0,0,2.7099,0,0,2.6053,0,0,0,0,0
208,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,96,89,6.4634,I,0.0231,6,7.45,NA,0.003876489,323L,1.382,98.618,0.187899286,99.81210071,0,0,0,0,0,0,0,0,0,0,0,0,0.6584,3.1608,0,0,0,0,0,0,0,0,0
209,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,75,69,3.2506,I,0.0046,5,4.37,NA,0.001482054,324L,0.694,99.306,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,0,0,0,0,0
210,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,86,80,3.8551,I,0.0123,6,6.32,NA,0.003417616,325L,1.604,98.396,0.171379606,40.78834619,53.38474722,0,0,0,5.655526992,0,0,0,0,0,0,0,0.6434,2.5272,2.7031,0,0,0,1.5421,0,0,0,0
211,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,92,85,5.6229,I,0.0179,5,3.59,NA,0.003312852,326L,0.931,99.069,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,0,0,0,0,0,0,0,0,0,0
212,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,87,80,5.5088,I,0.0282,6,6.91,NA,0.005529412,327L,3.061,96.939,0,21.56101768,69.77145321,0,0,0,0,8.667529107,0,0,0,0,0,0,0,2.1549,2.8901,0,0,0,0,1.7158,0,0,0
213,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,98,90,7.8518,I,0.0319,5,3.8,NA,0.004241344,328L,2.657,97.343,0,0,92.26248776,0,0,0,0,7.737512243,0,0,0,0,0,0,0,0,3.0992,0,0,0,0,1.6678,0,0,0
214,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,90,84,6.3021,I,0.0523,5,5.73,NA,0.008881719,329L,6.098,93.902,0,10.1910828,0,0,0,85.82802548,0,0,0,3.98089172,0,0,0,0,0,1.7867,0,0,0,3.0437,0,0,0,1.4125,0
215,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,89,82,5.7205,I,0.0277,5,6.23,NA,0.005190765,330L,4.107,95.893,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,0,0,0,0,0,0,0,0
216,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,77,72,3.6905,I,0.0124,4,4.1,NA,0.003515935,331L,1.68,98.32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,0,0,0,0,0,0,0,0,0,0
217,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,98,91,7.8853,I,0.0562,6,7.68,NA,0.007779947,332L,10.091,89.909,0,55.50359712,0,0,0,0,13.34532374,0,31.15107914,0,0,0,0,0,0,2.7295,0,0,0,0,1.9113,0,2.3625,0,0
218,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,114,105,13.0347,I,0.0893,6,7.52,NA,0.007463373,333L,4.782,95.218,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,0,0,0,0,0,0,0,0
219,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,104,96,9.2834,I,0.0438,4,3.22,NA,0.00489889,334L,1.656,98.344,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,0,0,0,0,0,0,0,0
220,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,105,97,9.8596,I,0.0466,4,5.95,NA,0.005050724,335L,3.117,96.883,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,0,0,0,0,0,0,0,0,0
222,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,102,93,8.491,I,0.0582,6,7.54,NA,0.00746872,337L,7.438,92.562,0,23.99787629,0,0,76.00212371,0,0,0,0,0,0,0,0,0,0,2.2133,0,0,2.9526,0,0,0,0,0,0
223,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,82,76,3.9822,I,0.0493,4,6.35,NA,0.013396375,338L,7.412,92.588,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,0,0,0,0,0,0,0,0
224,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,83,76,3.6195,I,0.0238,4,4.25,NA,0.006915187,339L,3.239,96.761,0,0,76.67304015,0,23.32695985,0,0,0,0,0,0,0,0,0,0,0,2.9591,0,2.1977,0,0,0,0,0,0
225,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,91,84,5.8459,I,0.0976,4,3.67,NA,0.017637704,340L,14.759,85.241,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,0,0,0,0,0,0,0,0
226,EG South,9/16/2020,Sept,Winter,Aug-Dec,2020,260,11.5,31.5,129,119,17.4,I,0.2261,4,6.87,NA,0.014150264,341L,26.644,73.356,1.954022989,51.22126437,0,0,46.82471264,0,0,0,0,0,0,0,0,0,1.1823,2.6752,0,0,2.6159,0,0,0,0,0,0
