"Sample_num" "site" "date" "Month" "Year" "Jul_date" "Temp.ysi" "Sal.ysi" "TL" "SL" "body_wwt" "sex" "liver_wwt" "stom_full_code" "stomach_per_full" "HSIwet" "HSI_wet" "lipid_num" "liverFA" "muscleFA" "Harp" "Gammarid" "Poly" "calanoid" "crab" "Caprellidae" "Isopod" "gastropod" "Corphiidae" "Shrimp" "cumacea" "Euphasid" "Mysid" "OTHER" "Harp4" "Gammarid4" "Poly4" "calanoid4" "crab4" "Caprellidae4" "Isopod4" "gastropod4" "Corphiidae4" "Shrimp4" "cumacea4" "NMDS1" "NMDS2" "NMDS3"
"76" 173 "EG West" "9/25/2018" "Sept" 2018 268 11 32 68 63 2.3472 "I" 0.0093 6 4.24 0.004833177 0.004154939 174 3.354 96.646 0 12.5 87.5 0 0 0 0 0 0 0 0 0 0 0 0 1.8803 3.0585 0 0 0 0 0 0 0 0 0.779697717200009 -0.0980076545362176 -0.104075569572675
"77" 174 "EG West" "9/25/2018" "Sept" 2018 268 11 32 79 73 3.9691 "I" 0.0078 5 5.3 0.002383208 0.00207939 175 0.825 99.175 0.113378685 0 56.57596372 0 0 22.78911565 0 0 0 20.52154195 0 0 0 0 0.5803 0 2.7426 0 0 2.1849 0 0 0 2.1284 0 0.26979103180158 -0.0655018755771123 0.666875901762224
"78" 176 "EG West" "9/25/2018" "Sept" 2018 268 11 32 62 57 1.3756 "I" 0.0024 4 3.7 0.002080805 0.001815019 177 0.396 99.604 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585145 0.282062582947609
"79" 177 "EG West" "9/25/2018" "Sept" 2018 268 11 32 106 99 11.6376 "M" 0.0527 7 9.57 0.005479481 0.00503266 178 8.474 91.526 0 1.432710882 98.56728912 0 0 0 0 0 0 0 0 0 0 0 0 1.0941 3.1509 0 0 0 0 0 0 0 0 0.93167802764483 -0.0339202717339314 0.0841055979713726
"80" 178 "EG West" "9/25/2018" "Sept" 2018 268 11 32 92 85 7.6345 "M" 0.0143 6 6.55 0.002238853 0.002008399 179 0.878 99.122 0 8.616692427 90.18547141 0 0 0 0 0 0 0 0 0 0 1.197836167 0 1.7133 3.0817 0 0 0 0 0 0 0 0 0.806551059444508 -0.0816473555348135 -0.0703681054139554
"81" 179 "EG West" "9/25/2018" "Sept" 2018 268 11 32 93 87 7.6717 "M" 0.0481 7 8.51 0.008016934 0.006900608 180 6.892 93.108 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585145 0.282062582947609
"82" 180 "EG West" "9/25/2018" "Sept" 2018 268 11 32 98 91 7.9866 "M" 0.0345 6 6.12 0.005129196 0.004622496 181 3.781 96.219 0 29.179911 0 0 0 13.15956771 48.50603942 0 0 9.154481882 0 0 0 0 0 2.3242 0 0 0 1.9046 2.6391 0 0 1.7394 0 -0.102466001066848 -0.983060844787737 0.0119625454674223
"83" 181 "EG South" "6/28/2018" "June" 2018 179 10.8 17 55 51 1.3324 "I" 0.022 5 6.12 0.020124405 0.017903646 182 15.263 84.737 0 23.57723577 0 0 0 76.42276423 0 0 0 0 0 0 0 0 0 2.2036 0 0 0 2.9567 0 0 0 0 0 -0.470856236746161 -0.529676413657932 -0.020889935002293
"84" 182 "EG South" "6/28/2018" "June" 2018 179 10.8 17 53 49 1.2147 "I" 0.0136 4 6.55 0.013833791 0.012126616 183 10.259 89.741 0 0.626959248 0 0 0 99.05956113 0.313479624 0 0 0 0 0 0 0 0 0.8898 0 0 0 3.1548 0.7483 0 0 0 0 -0.621692729695765 -0.639602797603896 0.377177428088326
"85" 183 "EG South" "6/28/2018" "June" 2018 179 10.8 17 54 51 1.3385 "I" 0.0101 5 5.04 0.009165986 0.008009516 184 5.025 94.975 0.961538462 25 0 0 0 68.26923077 5.769230769 0 0 0 0 0 0 0 0.9902 2.2361 0 0 0 2.8745 1.5498 0 0 0 0 -0.42452522047329 -0.363972367317215 0.0293861612921589
"86" 184 "EG South" "6/28/2018" "June" 2018 179 10.8 17 59 54 1.7724 "I" 0.0101 5 8.09 0.007081756 0.006238804 185 4.66 95.34 0 13.61502347 0 0 0 79.342723 7.042253521 0 0 0 0 0 0 0 0 1.9209 0 0 0 2.9845 1.629 0 0 0 0 -0.400849429971039 -0.690328794805085 0.14214250648472
"87" 185 "EG South" "6/28/2018" "June" 2018 179 10.8 17 61 56 1.9534 "I" 0.0361 6 6.33 0.023441558 0.020125997 186 33.338 66.662 0.228310502 59.8173516 0.228310502 0 0 39.7260274 0 0 0 0 0 0 0 0 0.6912 2.781 0.6912 0 0 2.5105 0 0 0 0 0 -0.220498848570514 -0.344768026504082 -0.10472156497172
"88" 186 "EG South" "6/28/2018" "June" 2018 179 10.8 17 51 47 0.9297 "I" 0.0021 3 3.9 0.002830189 0.002356109 187 0.737 99.263 2.173913043 2.173913043 0 0 0 91.30434783 4.347826087 0 0 0 0 0 0 0 1.2143 1.2143 0 0 0 3.0912 1.444 0 0 0 0 -0.541478256374618 -0.223364899693068 0.292735265048767
"89" 187 "EG South" "6/28/2018" "June" 2018 179 10.8 17 38 35 0.4273 "I" 0.0014 5 4.7 0.004433186 0.003449975 188 0.533 99.467 84.61538462 0 0 0 0 15.38461538 0 0 0 0 0 0 0 0 3.0329 0 0 0 0 1.9805 0 0 0 0 0 -0.731815910244101 0.524797188801288 0.141119514818716
"90" 189 "EG South" "6/28/2018" "June" 2018 179 10.8 17 41 38 0.5249 "I" 0.0025 5 4.76 0.006727664 0.005026136 190 1.094 98.906 85.71428571 14.28571429 0 0 0 0 0 0 0 0 0 0 0 0 3.0427 1.9441 0 0 0 0 0 0 0 0 0 -0.278731749374014 0.519643525126663 -0.455647348685933
"91" 190 "EG South" "6/28/2018" "June" 2018 179 10.8 17 53 48 1.1329 "I" 0.0046 5 5.44 0.005488605 0.004312365 191 4.289 95.711 1.526717557 42.7480916 0 0 0.763358779 54.96183206 0 0 0 0 0 0 0 0 1.1116 2.557 0 0 0.9347 2.7228 0 0 0 0 0 -0.493429244549614 -0.278852416739272 -0.184021320456189
"92" 191 "EG South" "6/28/2018" "June" 2018 179 10.8 17 53 48 1.3326 "I" 0.0097 4 4.42 0.008534225 0.007674051 192 5.202 94.798 7.954545455 25 0 0 0 67.04545455 0 0 0 0 0 0 0 0 1.6794 2.2361 0 0 0 2.8615 0 0 0 0 0 -0.525617776650469 -0.13414047241226 -0.0816777304295002
"93" 192 "EG South" "6/28/2018" "June" 2018 179 10.8 17 50 46 1.0315 "I" 0.0072 5 4.77 0.008372093 0.007383858 289 7.508 92.492 7.692307692 80.76923077 7.692307692 0 3.846153846 0 0 0 0 0 0 0 0 0 1.6654 2.9979 1.6654 0 1.4004 0 0 0 0 0 0 0.249732453932515 0.155420939602405 -0.529204822409011
"94" 193 "EG South" "6/28/2018" "June" 2018 179 10.8 17 51 47 1.047 "I" 0.0146 4 4.69 0.01717445 0.014847961 291 14.234 85.766 13.20754717 3.773584906 0 0 0 83.01886792 0 0 0 0 0 0 0 0 1.9064 1.3938 0 0 0 3.0185 0 0 0 0 0 -0.624453215072034 -0.0113898026076821 0.0759263809691093
"95" 194 "EG South" "6/28/2018" "June" 2018 179 10.8 17 62 57 2.0208 "I" 0.0272 5 6.66 0.016931217 0.014631522 293 21.655 78.345 0 34.63035019 0 0 0 65.36964981 0 0 0 0 0 0 0 0 0 2.4259 0 0 0 2.8434 0 0 0 0 0 -0.442380570824557 -0.532698852329739 -0.0802144786426747
"96" 195 "EG South" "6/28/2018" "June" 2018 179 10.8 17 51 47 1.1722 "I" 0.0073 4 5.05 0.007933058 0.006602152 295 NA NA 0.571428571 17.14285714 0 0 0 82.28571429 0 0 0 0 0 0 0 0 0.8694 2.0348 0 0 0 3.0118 0 0 0 0 0 -0.515409016989604 -0.321531331503622 0.0135058513968291
"97" 196 "EG South" "6/28/2018" "June" 2018 179 10.8 17 49 45 0.985 "I" 0.0038 5 8.34 0.005132361 0.004226449 297 1.051 98.949 71.09375 21.09375 0 0 7.8125 0 0 0 0 0 0 0 0 0 2.9037 2.1431 0 0 1.6719 0 0 0 0 0 0 -0.269113693726955 0.453525883566327 -0.609349175854889
"98" 197 "EG South" "6/28/2018" "June" 2018 179 10.8 17 53 50 1.1197 "I" 0.0057 5 5.58 0.006265113 0.005420827 299 9.603 90.397 8.108108108 75.67567568 0 2.702702703 2.702702703 10.81081081 0 0 0 0 0 0 0 0 1.6874 2.9494 0 1.2822 1.2822 1.8133 0 0 0 0 0 -0.517621212547527 -0.0942793635344427 -0.481805235277254
"99" 198 "EG South" "6/28/2018" "June" 2018 179 10.8 17 49 46 0.9363 "I" 0.0067 4 4.68 0.008728504 0.007563784 301 1.796 98.204 95.45454545 4.545454545 0 0 0 0 0 0 0 0 0 0 0 0 3.1257 1.4601 0 0 0 0 0 0 0 0 0 -0.324746381387823 0.64721895237277 -0.377015377387225
"100" 199 "EG South" "6/28/2018" "June" 2018 179 10.8 17 53 49 1.1619 "I" 0.0165 5 8.28 0.018839918 0.015726268 303 12.814 87.186 0 33.69863014 0 0 0 66.30136986 0 0 0 0 0 0 0 0 0 2.4094 0 0 0 2.8535 0 0 0 0 0 -0.447090746322751 -0.532544392537153 -0.0742344885890327
"101" 200 "EG South" "6/28/2018" "June" 2018 179 10.8 17 50 47 0.9843 "I" 0.0033 6 7.46 0.004290172 0.003635963 305 1.712 98.288 22.91666667 2.083333333 0 0 0 75 0 0 0 0 0 0 0 0 2.188 1.2014 0 0 0 2.9428 0 0 0 0 0 -0.651618903375937 0.0622856005231573 0.0880842466304455
"102" 201 "EG South" "11/13/2020" "Nov" 2020 318 5.3 31.6 92 85 6.3693 "M" 0.2773 4 5.42 0.037948872 0.04825546 316 NA NA 24.62344466 12.18074656 0 0 0 0 0 0 0 0 0 60.44531762 0 2.750491159 2.2276 1.8682 0 0 0 0 0 0 0 0 0 -0.247152893402202 0.416730106635665 -0.506288009596443
"103" 202 "EG South" "11/13/2020" "Nov" 2020 318 5.3 31.6 107 99 10.2128 "M" 0.2166 6 6.43 0.020403357 0.023191571 317 50.223 49.777 0 1.306413302 6.027315914 0 0 2.315914489 0 0 0 0 0 89.72684086 0 0.623515439 0 1.0691 1.5669 0 0 1.2336 0 0 0 0 0 0.362509002296125 -0.494992056722735 0.350776055696256
"104" 203 "EG West" "11/13/2020" "Nov" 2020 318 5.3 31.6 96 89 6.7532 "M" 0.2993 4 4.29 0.038555676 0.048552194 318 73.541 26.459 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152025 1.09405371629467 -0.156709059120473
"105" 204 "EG West" "11/13/2020" "Nov" 2020 318 5.3 31.6 90 83 4.4276 "M" 0.0518 4 2.9 0.008536445 0.012195409 319 20.362 79.638 26.41509434 0 0 0 0 0 0 0 0 0 0 73.58490566 0 0 2.2671 0 0 0 0 0 0 0 0 0 0 -0.664228835002456 1.00997725826032 -0.245849917860359
"106" 205 "EG West" "11/13/2020" "Nov" 2020 318 5.3 31.6 113 104 10.0547 "M" 0.0926 3 2.95 0.008531889 0.009580169 320 7.672 92.328 0.104058273 0 94.27679501 5.619146722 0 0 0 0 0 0 0 0 0 0 0.568 0 3.116 1.5396 0 0 0 0 0 0 0 0.864439601332116 0.54530446494374 0.257375646261437
"107" 206 "EG West" "11/13/2020" "Nov" 2020 318 5.3 31.6 112 103 10.7928 "M" 0.1693 2 3.9 0.015055848 0.016593322 321 41.015 58.985 0 0 46.79487179 53.20512821 0 0 0 0 0 0 0 0 0 0 0 0 2.6155 2.7008 0 0 0 0 0 0 0 1.52584556949412 -0.33979404124746 0.315366288640962
"108" 207 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 85 78 4.4735 "I" 0.0293 6 4.35 NA 0.006894442 322 2.805 97.195 0 0 53.93103448 0 0 46.06896552 0 0 0 0 0 0 0 0 0 0 2.7099 0 0 2.6053 0 0 0 0 0 0.278043055136316 -0.204884746406563 0.585775556867504
"109" 208 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 96 89 6.4634 "I" 0.0231 6 7.45 NA 0.003876489 323 1.382 98.618 0.187899286 99.81210071 0 0 0 0 0 0 0 0 0 0 0 0 0.6584 3.1608 0 0 0 0 0 0 0 0 0 -0.0454881649439301 -0.219613255977693 -0.77886245149814
"110" 209 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 75 69 3.2506 "I" 0.0046 5 4.37 NA 0.001482054 324 0.694 99.306 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 -0.959889323530094 -0.492981965073344 0.509914620106822
"111" 210 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 86 80 3.8551 "I" 0.0123 6 6.32 NA 0.003417616 325 1.604 98.396 0.171379606 40.78834619 53.38474722 0 0 0 5.655526992 0 0 0 0 0 0 0 0.6434 2.5272 2.7031 0 0 0 1.5421 0 0 0 0 0.526001683505327 -0.0245431949014634 -0.247873933485727
"112" 211 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 92 85 5.6229 "I" 0.0179 5 3.59 NA 0.003312852 326 0.931 99.069 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152025 1.09405371629467 -0.156709059120473
"113" 212 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 87 80 5.5088 "I" 0.0282 6 6.91 NA 0.005529412 327 3.061 96.939 0 21.56101768 69.77145321 0 0 0 0 8.667529107 0 0 0 0 0 0 0 2.1549 2.8901 0 0 0 0 1.7158 0 0 0 0.838193267595805 -0.273753855597009 -0.236889298415458
"114" 213 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 98 90 7.8518 "I" 0.0319 5 3.8 NA 0.004241344 328 2.657 97.343 0 0 92.26248776 0 0 0 0 7.737512243 0 0 0 0 0 0 0 0 3.0992 0 0 0 0 1.6678 0 0 0 1.21767131377254 -0.0329057013472965 0.606107520455631
"115" 214 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 90 84 6.3021 "I" 0.0523 5 5.73 NA 0.008881719 329 6.098 93.902 0 10.1910828 0 0 0 85.82802548 0 0 0 3.98089172 0 0 0 0 0 1.7867 0 0 0 3.0437 0 0 0 1.4125 0 -0.462208370182331 -0.729598248719692 0.147282440423959
"116" 215 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 89 82 5.7205 "I" 0.0277 5 6.23 NA 0.005190765 330 4.107 95.893 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585146 0.282062582947608
"117" 216 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 77 72 3.6905 "I" 0.0124 4 4.1 NA 0.003515935 331 1.68 98.32 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152024 1.09405371629467 -0.156709059120473
"118" 217 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 98 91 7.8853 "I" 0.0562 6 7.68 NA 0.007779947 332 10.091 89.909 0 55.50359712 0 0 0 0 13.34532374 0 31.15107914 0 0 0 0 0 0 2.7295 0 0 0 0 1.9113 0 2.3625 0 0 0.330074387842288 -0.993582202202602 -0.279980288468956
"119" 218 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 114 105 13.0347 "I" 0.0893 6 7.52 NA 0.007463373 333 4.782 95.218 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585146 0.282062582947608
"120" 219 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 104 96 9.2834 "I" 0.0438 4 3.22 NA 0.00489889 334 1.656 98.344 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585145 0.282062582947609
"121" 220 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 105 97 9.8596 "I" 0.0466 4 5.95 NA 0.005050724 335 3.117 96.883 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0.0552780854022345 -0.477929196743977 -0.883120005573204
"122" 222 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 102 93 8.491 "I" 0.0582 6 7.54 NA 0.00746872 337 7.438 92.562 0 23.99787629 0 0 76.00212371 0 0 0 0 0 0 0 0 0 0 2.2133 0 0 2.9526 0 0 0 0 0 0 0.176130109715608 0.0783791724509517 -1.0693199292173
"123" 223 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 82 76 3.9822 "I" 0.0493 4 6.35 NA 0.013396375 338 7.412 92.588 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585145 0.282062582947608
"124" 224 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 83 76 3.6195 "I" 0.0238 4 4.25 NA 0.006915187 339 3.239 96.761 0 0 76.67304015 0 23.32695985 0 0 0 0 0 0 0 0 0 0 0 2.9591 0 2.1977 0 0 0 0 0 0 1.07957174239715 0.39030658737034 -0.219981022259023
"125" 225 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 91 84 5.8459 "I" 0.0976 4 3.67 NA 0.017637704 340 14.759 85.241 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585145 0.282062582947609
"126" 226 "EG South" "9/16/2020" "Sept" 2020 260 11.5 31.5 129 119 17.4 "I" 0.2261 4 6.87 NA 0.014150264 341 26.644 73.356 1.954022989 51.22126437 0 0 46.82471264 0 0 0 0 0 0 0 0 0 1.1823 2.6752 0 0 2.6159 0 0 0 0 0 0 -0.134904952114093 0.125020806254902 -0.870842810097009
"127" 227 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 35 32 0.2645 "I" 0.0028 4 3.82 NA 0.011128776 342 1.791 98.209 80 20 0 0 0 0 0 0 0 0 0 0 0 0 2.9907 2.1147 0 0 0 0 0 0 0 0 0 -0.277012930896793 0.477874374893726 -0.474393402289962
"128" 229 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 34 31 0.2601 "I" 5e-04 3 6.92 NA 0.002069536 344 0.249 99.751 2.43902439 97.56097561 0 0 0 0 0 0 0 0 0 0 0 0 1.2497 3.1428 0 0 0 0 0 0 0 0 0 -0.125115175987608 -0.0616596023416399 -0.73677076813999
"129" 230 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 32 29 0.2462 "I" 8e-04 4 2.68 NA 0.003350084 345 0.179 99.821 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152025 1.09405371629467 -0.156709059120473
"130" 231 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 27 24 0.143 "I" 0 3 2.1 NA 7.14e-05 NA NA NA 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152024 1.09405371629467 -0.156709059120473
"131" 232 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 28 25 0.1504 "I" 0 3 2.46 NA 6.82e-05 NA NA NA 66.66666667 0 0 0 0 0 0 0 0 0 0 0 33.33333333 0 2.8574 0 0 0 0 0 0 0 0 0 0 -0.521289576158609 1.06439382182129 -0.167384907229274
"132" 233 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 23 21 0.1142 "I" 0 2 1.4 NA 8.88e-05 NA NA NA 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0.0552780854022345 -0.477929196743977 -0.883120005573204
"133" 235 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 33 30 0.3037 "I" 0.0018 4 2.77 NA 0.006132879 346 0.652 99.348 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152025 1.09405371629467 -0.156709059120473
"134" 236 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 28 25 0.2018 "I" 0 5 2.08 NA 5.06e-05 NA NA NA 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152024 1.09405371629467 -0.156709059120473
"135" 237 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 34 30 0.3266 "I" 0.0011 5 3.83 NA 0.003514377 347 0.56 99.44 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152025 1.09405371629467 -0.156709059120473
"136" 239 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 34 31 0.2835 "I" 0 5 4.02 NA 3.68e-05 NA NA NA 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152025 1.09405371629467 -0.156709059120473
"137" 240 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 31 28 0.2348 "I" 0 5 3.15 NA 4.4e-05 NA NA NA 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152025 1.09405371629467 -0.156709059120473
"138" 241 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 35 31 0.2936 "I" 0 3 3.78 NA 3.54e-05 NA NA NA 92.30769231 0 0 0 0 7.692307692 0 0 0 0 0 0 0 0 3.0996 0 0 0 0 1.6654 0 0 0 0 0 -0.701701608186531 0.61544891968983 0.100790691199005
"139" 242 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 29 26 0.168 "I" 0 4 2.44 NA 6.1e-05 NA NA NA 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152024 1.09405371629467 -0.156709059120473
"140" 243 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 38 35 0.4358 "I" 0 4 2.98 NA 2.37e-05 NA NA NA 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152025 1.09405371629467 -0.156709059120473
"141" 244 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 38 35 0.5144 "I" 0 2 2.02 NA 1.98e-05 NA NA NA 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152025 1.09405371629467 -0.156709059120473
"142" 245 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 37 34 0.4275 "I" 0 3 3.77 NA 2.43e-05 NA NA NA 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152025 1.09405371629467 -0.156709059120473
"143" 246 "EG South" "6/6/2020" "June" 2020 158 8.3 31.9 33 30 0.2585 "I" 0 4 3.13 NA 3.99e-05 NA NA NA 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152025 1.09405371629467 -0.156709059120473
"144" 247 "EG South" "7/2/2020" "July" 2020 184 10.3 32 56 52 1.0379 "I" 0.0045 4 3.18 NA 0.004498201 349 2.246 97.754 78.78787879 0 0 0 0 21.21212121 0 0 0 0 0 0 0 0 2.9793 0 0 0 0 2.1461 0 0 0 0 0 -0.735627707791456 0.489156207210661 0.151814718022553
"145" 248 "EG South" "7/2/2020" "July" 2020 184 10.3 32 58 54 1.4691 "I" 0.0046 6 5.96 NA 0.003340595 350 1.122 98.878 0 0 0 0 0 58.49056604 0 0 0 0 41.50943396 0 0 0 0 0 0 0 0 2.7655 0 0 0 0 2.5383 -0.818459479797147 -0.229300467799119 0.937257397103534
"146" 249 "EG South" "7/2/2020" "July" 2020 184 10.3 32 61 57 1.8554 "I" 0.0082 6 6.69 NA 0.004759141 351 0.914 99.086 0 0 0 0 0 99.29577465 0 0 0 0 0.176056338 0 0.528169014 0 0 0 0 0 0 3.1567 0 0 0 0 0.6478 -0.906612630899022 -0.442551030448702 0.636721825630847
"147" 250 "EG South" "7/2/2020" "July" 2020 184 10.3 32 56 52 1.3274 "I" 0.0066 6 5.74 NA 0.005302909 352 1.418 98.582 1.672240803 6.35451505 0 0 0 91.97324415 0 0 0 0 0 0 0 0 1.1372 1.5877 0 0 0 3.0968 0 0 0 0 0 -0.591925700909115 -0.221354513537296 0.0970669195467409
"148" 251 "EG South" "7/2/2020" "July" 2020 184 10.3 32 56 51 1.0474 "I" 0.0026 4 4.31 NA 0.00260078 353 1.73 98.27 0 0 0 0 0 43.68932039 0 0 0 0 0 0 56.31067961 0 0 0 0 0 0 2.571 0 0 0 0 0 -1.01867840641854 -0.564080803007866 0.423455386202473
"149" 252 "EG South" "7/2/2020" "July" 2020 184 10.3 32 65 61 2.0424 "I" 0.0126 6 5.29 NA 0.006556695 354 1.891 98.109 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 -0.959889323530094 -0.492981965073344 0.509914620106822
"150" 253 "EG South" "7/2/2020" "July" 2020 184 10.3 32 50 46 0.9008 "I" 0.0043 6 7.93 NA 0.00521149 355 0.91 99.09 66.01941748 0 0 0 0 13.59223301 0 0 0 0 20.38834951 0 0 0 2.8505 0 0 0 0 1.9201 0 0 0 0 2.1249 -0.695453362961052 0.590491052159662 0.373560936248997
"151" 254 "EG South" "7/2/2020" "July" 2020 184 10.3 32 58 54 1.2545 "I" 0.0084 5 4.73 NA 0.007078453 356 2.946 97.054 65.97938144 0 0 0 0 0 0 0 0 0 34.02061856 0 0 0 2.85 0 0 0 0 0 0 0 0 0 2.4151 -0.389887798934207 1.12414318756764 0.281205077352763
"152" 255 "EG South" "7/2/2020" "July" 2020 184 10.3 32 57 52 1.3571 "I" 0.0045 5 4.68 NA 0.003490808 357 1.399 98.601 0 0 0 0 0 99.06976744 0 0 0 0 0.930232558 0 0 0 0 0 0 0 0 3.1549 0 0 0 0 0.9821 -0.900723121979135 -0.419050577764333 0.687064501801534
"153" 256 "EG South" "7/2/2020" "July" 2020 184 10.3 32 58 52 1.2481 "I" 0.0064 6 8.1 NA 0.005611082 358 2.769 97.231 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 -0.959889323530091 -0.492981965073346 0.509914620106824
"154" 257 "EG South" "7/2/2020" "July" 2020 184 10.3 32 60 56 1.3162 "I" 0.0063 6 6.63 NA 0.005152953 359 1.75 98.25 0 0 0 0 0 99.61389961 0 0 0 0 0.386100386 0 0 0 0 0 0 0 0 3.1592 0 0 0 0 0.7883 -0.913538853264586 -0.434334091515923 0.650030542330574
"155" 258 "EG South" "7/2/2020" "July" 2020 184 10.3 32 61 57 1.4418 "I" 0.0097 5 5.6 NA 0.007177742 360 1.475 98.525 4.633204633 0 0 0 0 95.36679537 0 0 0 0 0 0 0 0 1.4671 0 0 0 0 3.125 0 0 0 0 0 -0.846142281803345 0.0152511764055805 0.375717867759794
"156" 259 "EG South" "7/2/2020" "July" 2020 184 10.3 32 61 56 1.6715 "I" 0.0094 6 3.22 NA 0.005844681 361 10.695 89.305 0 0 0 0 0 98.1981982 0 1.801801802 0 0 0 0 0 0 0 0 0 0 0 3.1479 0 1.1586 0 0 0 -0.890331405148262 -0.655203097361554 0.66511316567792
